,To,From,Value,Year,Type
5134,Pennsylvania,Wisconsin,2238.0,2021,Estimate
5135,Rhode Island,Wisconsin,18.0,2021,Estimate
5136,South Carolina,Wisconsin,2362.0,2021,Estimate
5137,South Dakota,Wisconsin,216.0,2021,Estimate
5138,Tennessee,Wisconsin,3049.0,2021,Estimate
5139,Texas,Wisconsin,6187.0,2021,Estimate
5140,Utah,Wisconsin,1988.0,2021,Estimate
5141,Vermont,Wisconsin,351.0,2021,Estimate
5142,Virginia,Wisconsin,1152.0,2021,Estimate
5143,Washington,Wisconsin,2009.0,2021,Estimate
5144,West Virginia,Wisconsin,271.0,2021,Estimate
5145,Wisconsin,Wisconsin,,2021,Estimate
5146,Wyoming,Wisconsin,273.0,2021,Estimate
5147,Puerto Rico,Wisconsin,946.0,2021,Estimate
5148,Alabama,Wisconsin,1139.0,2021,MOE
5149,Alaska,Wisconsin,101.0,2021,MOE
5150,Arizona,Wisconsin,1745.0,2021,MOE
5151,Arkansas,Wisconsin,558.0,2021,MOE
5152,California,Wisconsin,2190.0,2021,MOE
5153,Colorado,Wisconsin,1183.0,2021,MOE
5154,Connecticut,Wisconsin,217.0,2021,MOE
5155,Delaware,Wisconsin,66.0,2021,MOE
5156,District of Columbia ,Wisconsin,304.0,2021,MOE
5157,Florida,Wisconsin,2686.0,2021,MOE
5158,Georgia,Wisconsin,831.0,2021,MOE
5159,Hawaii,Wisconsin,518.0,2021,MOE
5160,Idaho,Wisconsin,499.0,2021,MOE
5161,Illinois,Wisconsin,2301.0,2021,MOE
5162,Indiana,Wisconsin,2262.0,2021,MOE
5163,Iowa,Wisconsin,1460.0,2021,MOE
5164,Kansas,Wisconsin,1158.0,2021,MOE
5165,Kentucky,Wisconsin,896.0,2021,MOE
5166,Louisiana,Wisconsin,467.0,2021,MOE
5167,Maine,Wisconsin,594.0,2021,MOE
5168,Maryland,Wisconsin,433.0,2021,MOE
5169,Massachusetts,Wisconsin,1047.0,2021,MOE
5170,Michigan,Wisconsin,1965.0,2021,MOE
5171,Minnesota,Wisconsin,1725.0,2021,MOE
5172,Mississippi,Wisconsin,131.0,2021,MOE
5173,Missouri,Wisconsin,943.0,2021,MOE
5174,Montana,Wisconsin,469.0,2021,MOE
5175,Nebraska,Wisconsin,624.0,2021,MOE
5176,Nevada,Wisconsin,753.0,2021,MOE
5177,New Hampshire,Wisconsin,27.0,2021,MOE
5178,New Jersey,Wisconsin,701.0,2021,MOE
5179,New Mexico,Wisconsin,505.0,2021,MOE
5180,New York,Wisconsin,1044.0,2021,MOE
5181,North Carolina,Wisconsin,1310.0,2021,MOE
5182,North Dakota,Wisconsin,460.0,2021,MOE
5183,Ohio,Wisconsin,1013.0,2021,MOE
5184,Oklahoma,Wisconsin,1211.0,2021,MOE
5185,Oregon,Wisconsin,660.0,2021,MOE
5186,Pennsylvania,Wisconsin,1224.0,2021,MOE
5187,Rhode Island,Wisconsin,42.0,2021,MOE
5188,South Carolina,Wisconsin,1569.0,2021,MOE
5189,South Dakota,Wisconsin,326.0,2021,MOE
5190,Tennessee,Wisconsin,1486.0,2021,MOE
5191,Texas,Wisconsin,1914.0,2021,MOE
5192,Utah,Wisconsin,1662.0,2021,MOE
5193,Vermont,Wisconsin,488.0,2021,MOE
5194,Virginia,Wisconsin,711.0,2021,MOE
5195,Washington,Wisconsin,1202.0,2021,MOE
5196,West Virginia,Wisconsin,463.0,2021,MOE
5197,Wisconsin,Wisconsin,,2021,MOE
5198,Wyoming,Wisconsin,208.0,2021,MOE
5199,Puerto Rico,Wisconsin,782.0,2021,MOE
5200,Alabama,Wyoming,0.0,2021,Estimate
5201,Alaska,Wyoming,89.0,2021,Estimate
5202,Arizona,Wyoming,1580.0,2021,Estimate
5203,Arkansas,Wyoming,643.0,2021,Estimate
5204,California,Wyoming,1338.0,2021,Estimate
5205,Colorado,Wyoming,3413.0,2021,Estimate
5206,Connecticut,Wyoming,0.0,2021,Estimate
5207,Delaware,Wyoming,0.0,2021,Estimate
5208,District of Columbia ,Wyoming,56.0,2021,Estimate
5209,Florida,Wyoming,1758.0,2021,Estimate
5210,Georgia,Wyoming,20.0,2021,Estimate
5211,Hawaii,Wyoming,0.0,2021,Estimate
5212,Idaho,Wyoming,1516.0,2021,Estimate
5213,Illinois,Wyoming,639.0,2021,Estimate
5214,Indiana,Wyoming,742.0,2021,Estimate
5215,Iowa,Wyoming,6.0,2021,Estimate
5216,Kansas,Wyoming,209.0,2021,Estimate
5217,Kentucky,Wyoming,56.0,2021,Estimate
5218,Louisiana,Wyoming,283.0,2021,Estimate
5219,Maine,Wyoming,337.0,2021,Estimate
5220,Maryland,Wyoming,684.0,2021,Estimate
5221,Massachusetts,Wyoming,35.0,2021,Estimate
5222,Michigan,Wyoming,504.0,2021,Estimate
5223,Minnesota,Wyoming,405.0,2021,Estimate
5224,Mississippi,Wyoming,1801.0,2021,Estimate
5225,Missouri,Wyoming,415.0,2021,Estimate
5226,Montana,Wyoming,1947.0,2021,Estimate
5227,Nebraska,Wyoming,1751.0,2021,Estimate
5228,Nevada,Wyoming,1060.0,2021,Estimate
5229,New Hampshire,Wyoming,0.0,2021,Estimate
5230,New Jersey,Wyoming,39.0,2021,Estimate
5231,New Mexico,Wyoming,884.0,2021,Estimate
5232,New York,Wyoming,0.0,2021,Estimate
5233,North Carolina,Wyoming,110.0,2021,Estimate
5234,North Dakota,Wyoming,494.0,2021,Estimate
5235,Ohio,Wyoming,16.0,2021,Estimate
5236,Oklahoma,Wyoming,17.0,2021,Estimate
5237,Oregon,Wyoming,1020.0,2021,Estimate
5238,Pennsylvania,Wyoming,229.0,2021,Estimate
5239,Rhode Island,Wyoming,0.0,2021,Estimate
5240,South Carolina,Wyoming,0.0,2021,Estimate
5241,South Dakota,Wyoming,1395.0,2021,Estimate
5242,Tennessee,Wyoming,550.0,2021,Estimate
5243,Texas,Wyoming,4424.0,2021,Estimate
5244,Utah,Wyoming,1991.0,2021,Estimate
5245,Vermont,Wyoming,39.0,2021,Estimate
5246,Virginia,Wyoming,444.0,2021,Estimate
5247,Washington,Wyoming,1995.0,2021,Estimate
5248,West Virginia,Wyoming,0.0,2021,Estimate
5249,Wisconsin,Wyoming,230.0,2021,Estimate
5250,Wyoming,Wyoming,,2021,Estimate
5251,Puerto Rico,Wyoming,147.0,2021,Estimate
5252,Alabama,Wyoming,216.0,2021,MOE
5253,Alaska,Wyoming,114.0,2021,MOE
5254,Arizona,Wyoming,1242.0,2021,MOE
5255,Arkansas,Wyoming,783.0,2021,MOE
5256,California,Wyoming,704.0,2021,MOE
5257,Colorado,Wyoming,1986.0,2021,MOE
5258,Connecticut,Wyoming,217.0,2021,MOE
5259,Delaware,Wyoming,210.0,2021,MOE
5260,District of Columbia ,Wyoming,93.0,2021,MOE
5261,Florida,Wyoming,958.0,2021,MOE
5262,Georgia,Wyoming,34.0,2021,MOE
5263,Hawaii,Wyoming,200.0,2021,MOE
5264,Idaho,Wyoming,1117.0,2021,MOE
5265,Illinois,Wyoming,863.0,2021,MOE
5266,Indiana,Wyoming,865.0,2021,MOE
5267,Iowa,Wyoming,10.0,2021,MOE
5268,Kansas,Wyoming,342.0,2021,MOE
5269,Kentucky,Wyoming,99.0,2021,MOE
5270,Louisiana,Wyoming,465.0,2021,MOE
5271,Maine,Wyoming,415.0,2021,MOE
5272,Maryland,Wyoming,783.0,2021,MOE
5273,Massachusetts,Wyoming,50.0,2021,MOE
5274,Michigan,Wyoming,395.0,2021,MOE
5275,Minnesota,Wyoming,325.0,2021,MOE
5276,Mississippi,Wyoming,2759.0,2021,MOE
5277,Missouri,Wyoming,331.0,2021,MOE
5278,Montana,Wyoming,1227.0,2021,MOE
5279,Nebraska,Wyoming,850.0,2021,MOE
5280,Nevada,Wyoming,721.0,2021,MOE
5281,New Hampshire,Wyoming,198.0,2021,MOE
5282,New Jersey,Wyoming,63.0,2021,MOE
5283,New Mexico,Wyoming,620.0,2021,MOE
5284,New York,Wyoming,217.0,2021,MOE
5285,North Carolina,Wyoming,169.0,2021,MOE
5286,North Dakota,Wyoming,383.0,2021,MOE
5287,Ohio,Wyoming,34.0,2021,MOE
5288,Oklahoma,Wyoming,27.0,2021,MOE
5289,Oregon,Wyoming,731.0,2021,MOE
5290,Pennsylvania,Wyoming,290.0,2021,MOE
5291,Rhode Island,Wyoming,232.0,2021,MOE
5292,South Carolina,Wyoming,226.0,2021,MOE
5293,South Dakota,Wyoming,1041.0,2021,MOE
5294,Tennessee,Wyoming,588.0,2021,MOE
5295,Texas,Wyoming,2403.0,2021,MOE
5296,Utah,Wyoming,1035.0,2021,MOE
5297,Vermont,Wyoming,69.0,2021,MOE
5298,Virginia,Wyoming,320.0,2021,MOE
5299,Washington,Wyoming,2952.0,2021,MOE
5300,West Virginia,Wyoming,216.0,2021,MOE
5301,Wisconsin,Wyoming,181.0,2021,MOE
5302,Wyoming,Wyoming,,2021,MOE
5303,Puerto Rico,Wyoming,240.0,2021,MOE
5304,Alabama,Abroad,12058.0,2021,Estimate
5305,Alaska,Abroad,3667.0,2021,Estimate
5306,Arizona,Abroad,33388.0,2021,Estimate
5307,Arkansas,Abroad,5828.0,2021,Estimate
5308,California,Abroad,185811.0,2021,Estimate
5309,Colorado,Abroad,25442.0,2021,Estimate
5310,Connecticut,Abroad,15186.0,2021,Estimate
5311,Delaware,Abroad,4445.0,2021,Estimate
5312,District of Columbia ,Abroad,6939.0,2021,Estimate
5313,Florida,Abroad,121742.0,2021,Estimate
5314,Georgia,Abroad,32891.0,2021,Estimate
5315,Hawaii,Abroad,11495.0,2021,Estimate
5316,Idaho,Abroad,5050.0,2021,Estimate
5317,Illinois,Abroad,51608.0,2021,Estimate
5318,Indiana,Abroad,21642.0,2021,Estimate
5319,Iowa,Abroad,8678.0,2021,Estimate
5320,Kansas,Abroad,13453.0,2021,Estimate
5321,Kentucky,Abroad,10743.0,2021,Estimate
5322,Louisiana,Abroad,17732.0,2021,Estimate
5323,Maine,Abroad,2155.0,2021,Estimate
5324,Maryland,Abroad,31698.0,2021,Estimate
5325,Massachusetts,Abroad,48923.0,2021,Estimate
5326,Michigan,Abroad,28998.0,2021,Estimate
5327,Minnesota,Abroad,15013.0,2021,Estimate
5328,Mississippi,Abroad,9602.0,2021,Estimate
5329,Missouri,Abroad,17438.0,2021,Estimate
5330,Montana,Abroad,4534.0,2021,Estimate
5331,Nebraska,Abroad,9495.0,2021,Estimate
5332,Nevada,Abroad,11184.0,2021,Estimate
5333,New Hampshire,Abroad,2898.0,2021,Estimate
5334,New Jersey,Abroad,52493.0,2021,Estimate
5335,New Mexico,Abroad,6650.0,2021,Estimate
5336,New York,Abroad,86584.0,2021,Estimate
5337,North Carolina,Abroad,42156.0,2021,Estimate
5338,North Dakota,Abroad,1826.0,2021,Estimate
5339,Ohio,Abroad,37684.0,2021,Estimate
5340,Oklahoma,Abroad,11543.0,2021,Estimate
5341,Oregon,Abroad,13466.0,2021,Estimate
5342,Pennsylvania,Abroad,43554.0,2021,Estimate
5343,Rhode Island,Abroad,5123.0,2021,Estimate
5344,South Carolina,Abroad,15238.0,2021,Estimate
5345,South Dakota,Abroad,1483.0,2021,Estimate
5346,Tennessee,Abroad,20102.0,2021,Estimate
5347,Texas,Abroad,171045.0,2021,Estimate
5348,Utah,Abroad,16286.0,2021,Estimate
5349,Vermont,Abroad,2015.0,2021,Estimate
5350,Virginia,Abroad,41144.0,2021,Estimate
5351,Washington,Abroad,44602.0,2021,Estimate
5352,West Virginia,Abroad,2193.0,2021,Estimate
5353,Wisconsin,Abroad,13429.0,2021,Estimate
5354,Wyoming,Abroad,2049.0,2021,Estimate
5355,Puerto Rico,Abroad,2859.0,2021,Estimate
5356,Alabama,Abroad,2400.0,2021,MOE
5357,Alaska,Abroad,1527.0,2021,MOE
5358,Arizona,Abroad,5544.0,2021,MOE
5359,Arkansas,Abroad,1634.0,2021,MOE
5360,California,Abroad,12087.0,2021,MOE
5361,Colorado,Abroad,4129.0,2021,MOE
5362,Connecticut,Abroad,3170.0,2021,MOE
5363,Delaware,Abroad,1723.0,2021,MOE
5364,District of Columbia ,Abroad,1433.0,2021,MOE
5365,Florida,Abroad,9765.0,2021,MOE
5366,Georgia,Abroad,4832.0,2021,MOE
5367,Hawaii,Abroad,2781.0,2021,MOE
5368,Idaho,Abroad,1478.0,2021,MOE
5369,Illinois,Abroad,6671.0,2021,MOE
5370,Indiana,Abroad,4590.0,2021,MOE
5371,Iowa,Abroad,2296.0,2021,MOE
5372,Kansas,Abroad,2864.0,2021,MOE
5373,Kentucky,Abroad,2742.0,2021,MOE
5374,Louisiana,Abroad,3475.0,2021,MOE
5375,Maine,Abroad,853.0,2021,MOE
5376,Maryland,Abroad,4597.0,2021,MOE
5377,Massachusetts,Abroad,4814.0,2021,MOE
5378,Michigan,Abroad,3056.0,2021,MOE
5379,Minnesota,Abroad,2584.0,2021,MOE
5380,Mississippi,Abroad,3959.0,2021,MOE
5381,Missouri,Abroad,3589.0,2021,MOE
5382,Montana,Abroad,2602.0,2021,MOE
5383,Nebraska,Abroad,1953.0,2021,MOE
5384,Nevada,Abroad,2836.0,2021,MOE
5385,New Hampshire,Abroad,1218.0,2021,MOE
5386,New Jersey,Abroad,6958.0,2021,MOE
5387,New Mexico,Abroad,2347.0,2021,MOE
5388,New York,Abroad,6576.0,2021,MOE
5389,North Carolina,Abroad,5050.0,2021,MOE
5390,North Dakota,Abroad,803.0,2021,MOE
5391,Ohio,Abroad,5691.0,2021,MOE
5392,Oklahoma,Abroad,2532.0,2021,MOE
5393,Oregon,Abroad,2932.0,2021,MOE
5394,Pennsylvania,Abroad,6723.0,2021,MOE
5395,Rhode Island,Abroad,1366.0,2021,MOE
5396,South Carolina,Abroad,3087.0,2021,MOE
5397,South Dakota,Abroad,590.0,2021,MOE
5398,Tennessee,Abroad,4599.0,2021,MOE
5399,Texas,Abroad,15106.0,2021,MOE
5400,Utah,Abroad,2959.0,2021,MOE
5401,Vermont,Abroad,724.0,2021,MOE
5402,Virginia,Abroad,5997.0,2021,MOE
5403,Washington,Abroad,6132.0,2021,MOE
5404,West Virginia,Abroad,1049.0,2021,MOE
5405,Wisconsin,Abroad,2325.0,2021,MOE
5406,Wyoming,Abroad,1147.0,2021,MOE
5407,Puerto Rico,Abroad,1312.0,2021,MOE
5408,Alabama,Alabama,,2022,Estimate
5409,Alaska,Alabama,151.0,2022,Estimate
5410,Arizona,Alabama,727.0,2022,Estimate
5411,Arkansas,Alabama,1911.0,2022,Estimate
5412,California,Alabama,5204.0,2022,Estimate
5413,Colorado,Alabama,700.0,2022,Estimate
5414,Connecticut,Alabama,1005.0,2022,Estimate
5415,Delaware,Alabama,203.0,2022,Estimate
5416,District of Columbia ,Alabama,419.0,2022,Estimate
5417,Florida,Alabama,14734.0,2022,Estimate
5418,Georgia,Alabama,21031.0,2022,Estimate
5419,Hawaii,Alabama,1611.0,2022,Estimate
5420,Idaho,Alabama,0.0,2022,Estimate
5421,Illinois,Alabama,2389.0,2022,Estimate
5422,Indiana,Alabama,792.0,2022,Estimate
5423,Iowa,Alabama,180.0,2022,Estimate
5424,Kansas,Alabama,1371.0,2022,Estimate
5425,Kentucky,Alabama,1218.0,2022,Estimate
5426,Louisiana,Alabama,1332.0,2022,Estimate
5427,Maine,Alabama,274.0,2022,Estimate
5428,Maryland,Alabama,1256.0,2022,Estimate
5429,Massachusetts,Alabama,1082.0,2022,Estimate
5430,Michigan,Alabama,1846.0,2022,Estimate
5431,Minnesota,Alabama,732.0,2022,Estimate
5432,Mississippi,Alabama,5444.0,2022,Estimate
5433,Missouri,Alabama,570.0,2022,Estimate
5434,Montana,Alabama,168.0,2022,Estimate
5435,Nebraska,Alabama,1418.0,2022,Estimate
5436,Nevada,Alabama,1007.0,2022,Estimate
5437,New Hampshire,Alabama,0.0,2022,Estimate
5438,New Jersey,Alabama,565.0,2022,Estimate
5439,New Mexico,Alabama,316.0,2022,Estimate
5440,New York,Alabama,804.0,2022,Estimate
5441,North Carolina,Alabama,3872.0,2022,Estimate
5442,North Dakota,Alabama,78.0,2022,Estimate
5443,Ohio,Alabama,3028.0,2022,Estimate
5444,Oklahoma,Alabama,846.0,2022,Estimate
5445,Oregon,Alabama,216.0,2022,Estimate
5446,Pennsylvania,Alabama,775.0,2022,Estimate
5447,Rhode Island,Alabama,184.0,2022,Estimate
5448,South Carolina,Alabama,1438.0,2022,Estimate
5449,South Dakota,Alabama,0.0,2022,Estimate
5450,Tennessee,Alabama,9375.0,2022,Estimate
5451,Texas,Alabama,8618.0,2022,Estimate
5452,Utah,Alabama,609.0,2022,Estimate
5453,Vermont,Alabama,0.0,2022,Estimate
5454,Virginia,Alabama,1794.0,2022,Estimate
5455,Washington,Alabama,488.0,2022,Estimate
5456,West Virginia,Alabama,478.0,2022,Estimate
5457,Wisconsin,Alabama,635.0,2022,Estimate
5458,Wyoming,Alabama,0.0,2022,Estimate
5459,Puerto Rico,Alabama,0.0,2022,Estimate
5460,Alabama,Alabama,,2022,MOE
5461,Alaska,Alabama,125.0,2022,MOE
5462,Arizona,Alabama,448.0,2022,MOE
5463,Arkansas,Alabama,1779.0,2022,MOE
5464,California,Alabama,2639.0,2022,MOE
5465,Colorado,Alabama,532.0,2022,MOE
5466,Connecticut,Alabama,1141.0,2022,MOE
5467,Delaware,Alabama,253.0,2022,MOE
5468,District of Columbia ,Alabama,363.0,2022,MOE
5469,Florida,Alabama,3244.0,2022,MOE
5470,Georgia,Alabama,5430.0,2022,MOE
5471,Hawaii,Alabama,1645.0,2022,MOE
5472,Idaho,Alabama,195.0,2022,MOE
5473,Illinois,Alabama,1105.0,2022,MOE
5474,Indiana,Alabama,538.0,2022,MOE
5475,Iowa,Alabama,190.0,2022,MOE
5476,Kansas,Alabama,1165.0,2022,MOE
5477,Kentucky,Alabama,880.0,2022,MOE
5478,Louisiana,Alabama,691.0,2022,MOE
5479,Maine,Alabama,390.0,2022,MOE
5480,Maryland,Alabama,827.0,2022,MOE
5481,Massachusetts,Alabama,533.0,2022,MOE
5482,Michigan,Alabama,1422.0,2022,MOE
5483,Minnesota,Alabama,581.0,2022,MOE
5484,Mississippi,Alabama,2118.0,2022,MOE
5485,Missouri,Alabama,703.0,2022,MOE
5486,Montana,Alabama,273.0,2022,MOE
5487,Nebraska,Alabama,1278.0,2022,MOE
5488,Nevada,Alabama,790.0,2022,MOE
5489,New Hampshire,Alabama,198.0,2022,MOE
5490,New Jersey,Alabama,580.0,2022,MOE
5491,New Mexico,Alabama,465.0,2022,MOE
5492,New York,Alabama,586.0,2022,MOE
5493,North Carolina,Alabama,1165.0,2022,MOE
5494,North Dakota,Alabama,130.0,2022,MOE
5495,Ohio,Alabama,1466.0,2022,MOE
5496,Oklahoma,Alabama,447.0,2022,MOE
5497,Oregon,Alabama,223.0,2022,MOE
5498,Pennsylvania,Alabama,449.0,2022,MOE
5499,Rhode Island,Alabama,234.0,2022,MOE
5500,South Carolina,Alabama,865.0,2022,MOE
5501,South Dakota,Alabama,172.0,2022,MOE
5502,Tennessee,Alabama,2888.0,2022,MOE
5503,Texas,Alabama,3296.0,2022,MOE
5504,Utah,Alabama,569.0,2022,MOE
5505,Vermont,Alabama,168.0,2022,MOE
5506,Virginia,Alabama,1106.0,2022,MOE
5507,Washington,Alabama,338.0,2022,MOE
5508,West Virginia,Alabama,421.0,2022,MOE
5509,Wisconsin,Alabama,617.0,2022,MOE
5510,Wyoming,Alabama,207.0,2022,MOE
5511,Puerto Rico,Alabama,244.0,2022,MOE
5512,Alabama,Alaska,714.0,2022,Estimate
5513,Alaska,Alaska,,2022,Estimate
5514,Arizona,Alaska,2091.0,2022,Estimate
5515,Arkansas,Alaska,64.0,2022,Estimate
5516,California,Alaska,2040.0,2022,Estimate
5517,Colorado,Alaska,1961.0,2022,Estimate
5518,Connecticut,Alaska,97.0,2022,Estimate
5519,Delaware,Alaska,0.0,2022,Estimate
5520,District of Columbia ,Alaska,0.0,2022,Estimate
5521,Florida,Alaska,1418.0,2022,Estimate
5522,Georgia,Alaska,210.0,2022,Estimate
5523,Hawaii,Alaska,773.0,2022,Estimate
5524,Idaho,Alaska,411.0,2022,Estimate
5525,Illinois,Alaska,434.0,2022,Estimate
5526,Indiana,Alaska,1118.0,2022,Estimate
5527,Iowa,Alaska,118.0,2022,Estimate
5528,Kansas,Alaska,218.0,2022,Estimate
5529,Kentucky,Alaska,182.0,2022,Estimate
5530,Louisiana,Alaska,432.0,2022,Estimate
5531,Maine,Alaska,11.0,2022,Estimate
5532,Maryland,Alaska,364.0,2022,Estimate
5533,Massachusetts,Alaska,154.0,2022,Estimate
5534,Michigan,Alaska,487.0,2022,Estimate
5535,Minnesota,Alaska,269.0,2022,Estimate
5536,Mississippi,Alaska,90.0,2022,Estimate
5537,Missouri,Alaska,414.0,2022,Estimate
5538,Montana,Alaska,498.0,2022,Estimate
5539,Nebraska,Alaska,12.0,2022,Estimate
5540,Nevada,Alaska,1537.0,2022,Estimate
5541,New Hampshire,Alaska,209.0,2022,Estimate
5542,New Jersey,Alaska,0.0,2022,Estimate
5543,New Mexico,Alaska,301.0,2022,Estimate
5544,New York,Alaska,387.0,2022,Estimate
5545,North Carolina,Alaska,1900.0,2022,Estimate
5546,North Dakota,Alaska,453.0,2022,Estimate
5547,Ohio,Alaska,168.0,2022,Estimate
5548,Oklahoma,Alaska,1124.0,2022,Estimate
5549,Oregon,Alaska,236.0,2022,Estimate
5550,Pennsylvania,Alaska,519.0,2022,Estimate
5551,Rhode Island,Alaska,0.0,2022,Estimate
5552,South Carolina,Alaska,332.0,2022,Estimate
5553,South Dakota,Alaska,165.0,2022,Estimate
5554,Tennessee,Alaska,1025.0,2022,Estimate
5555,Texas,Alaska,3943.0,2022,Estimate
5556,Utah,Alaska,338.0,2022,Estimate
5557,Vermont,Alaska,203.0,2022,Estimate
5558,Virginia,Alaska,1513.0,2022,Estimate
5559,Washington,Alaska,3048.0,2022,Estimate
5560,West Virginia,Alaska,0.0,2022,Estimate
5561,Wisconsin,Alaska,774.0,2022,Estimate
5562,Wyoming,Alaska,0.0,2022,Estimate
5563,Puerto Rico,Alaska,0.0,2022,Estimate
5564,Alabama,Alaska,660.0,2022,MOE
5565,Alaska,Alaska,,2022,MOE
5566,Arizona,Alaska,1283.0,2022,MOE
5567,Arkansas,Alaska,4.0,2022,MOE
5568,California,Alaska,1066.0,2022,MOE
5569,Colorado,Alaska,1107.0,2022,MOE
5570,Connecticut,Alaska,159.0,2022,MOE
5571,Delaware,Alaska,203.0,2022,MOE
5572,District of Columbia ,Alaska,238.0,2022,MOE
5573,Florida,Alaska,955.0,2022,MOE
5574,Georgia,Alaska,215.0,2022,MOE
5575,Hawaii,Alaska,676.0,2022,MOE
5576,Idaho,Alaska,376.0,2022,MOE
5577,Illinois,Alaska,442.0,2022,MOE
5578,Indiana,Alaska,1093.0,2022,MOE
5579,Iowa,Alaska,144.0,2022,MOE
5580,Kansas,Alaska,199.0,2022,MOE
5581,Kentucky,Alaska,214.0,2022,MOE
5582,Louisiana,Alaska,376.0,2022,MOE
5583,Maine,Alaska,20.0,2022,MOE
5584,Maryland,Alaska,414.0,2022,MOE
5585,Massachusetts,Alaska,156.0,2022,MOE
5586,Michigan,Alaska,356.0,2022,MOE
5587,Minnesota,Alaska,274.0,2022,MOE
5588,Mississippi,Alaska,161.0,2022,MOE
5589,Missouri,Alaska,544.0,2022,MOE
5590,Montana,Alaska,390.0,2022,MOE
5591,Nebraska,Alaska,21.0,2022,MOE
5592,Nevada,Alaska,1252.0,2022,MOE
5593,New Hampshire,Alaska,323.0,2022,MOE
5594,New Jersey,Alaska,225.0,2022,MOE
5595,New Mexico,Alaska,261.0,2022,MOE
5596,New York,Alaska,294.0,2022,MOE
5597,North Carolina,Alaska,1109.0,2022,MOE
5598,North Dakota,Alaska,414.0,2022,MOE
5599,Ohio,Alaska,196.0,2022,MOE
5600,Oklahoma,Alaska,670.0,2022,MOE
5601,Oregon,Alaska,236.0,2022,MOE
5602,Pennsylvania,Alaska,346.0,2022,MOE
5603,Rhode Island,Alaska,242.0,2022,MOE
5604,South Carolina,Alaska,359.0,2022,MOE
5605,South Dakota,Alaska,292.0,2022,MOE
5606,Tennessee,Alaska,853.0,2022,MOE
5607,Texas,Alaska,2861.0,2022,MOE
5608,Utah,Alaska,245.0,2022,MOE
5609,Vermont,Alaska,363.0,2022,MOE
5610,Virginia,Alaska,1051.0,2022,MOE
5611,Washington,Alaska,1111.0,2022,MOE
5612,West Virginia,Alaska,203.0,2022,MOE
5613,Wisconsin,Alaska,891.0,2022,MOE
5614,Wyoming,Alaska,207.0,2022,MOE
5615,Puerto Rico,Alaska,244.0,2022,MOE
5616,Alabama,Arizona,1202.0,2022,Estimate
5617,Alaska,Arizona,1645.0,2022,Estimate
5618,Arizona,Arizona,,2022,Estimate
5619,Arkansas,Arizona,1776.0,2022,Estimate
5620,California,Arizona,27412.0,2022,Estimate
5621,Colorado,Arizona,7386.0,2022,Estimate
5622,Connecticut,Arizona,1267.0,2022,Estimate
5623,Delaware,Arizona,949.0,2022,Estimate
5624,District of Columbia ,Arizona,712.0,2022,Estimate
5625,Florida,Arizona,11901.0,2022,Estimate
5626,Georgia,Arizona,1798.0,2022,Estimate
5627,Hawaii,Arizona,2750.0,2022,Estimate
5628,Idaho,Arizona,3633.0,2022,Estimate
5629,Illinois,Arizona,5377.0,2022,Estimate
5630,Indiana,Arizona,4953.0,2022,Estimate
5631,Iowa,Arizona,2264.0,2022,Estimate
5632,Kansas,Arizona,1519.0,2022,Estimate
5633,Kentucky,Arizona,2618.0,2022,Estimate
5634,Louisiana,Arizona,315.0,2022,Estimate
5635,Maine,Arizona,138.0,2022,Estimate
5636,Maryland,Arizona,1439.0,2022,Estimate
5637,Massachusetts,Arizona,2251.0,2022,Estimate
5638,Michigan,Arizona,3772.0,2022,Estimate
5639,Minnesota,Arizona,4234.0,2022,Estimate
5640,Mississippi,Arizona,1848.0,2022,Estimate
5641,Missouri,Arizona,3576.0,2022,Estimate
5642,Montana,Arizona,2415.0,2022,Estimate
5643,Nebraska,Arizona,3661.0,2022,Estimate
5644,Nevada,Arizona,6888.0,2022,Estimate
5645,New Hampshire,Arizona,430.0,2022,Estimate
5646,New Jersey,Arizona,1077.0,2022,Estimate
5647,New Mexico,Arizona,6862.0,2022,Estimate
5648,New York,Arizona,4661.0,2022,Estimate
5649,North Carolina,Arizona,5619.0,2022,Estimate
5650,North Dakota,Arizona,535.0,2022,Estimate
5651,Ohio,Arizona,5224.0,2022,Estimate
5652,Oklahoma,Arizona,4822.0,2022,Estimate
5653,Oregon,Arizona,6108.0,2022,Estimate
5654,Pennsylvania,Arizona,5561.0,2022,Estimate
5655,Rhode Island,Arizona,662.0,2022,Estimate
5656,South Carolina,Arizona,2628.0,2022,Estimate
5657,South Dakota,Arizona,1446.0,2022,Estimate
5658,Tennessee,Arizona,4584.0,2022,Estimate
5659,Texas,Arizona,22634.0,2022,Estimate
5660,Utah,Arizona,5357.0,2022,Estimate
5661,Vermont,Arizona,264.0,2022,Estimate
5662,Virginia,Arizona,3478.0,2022,Estimate
5663,Washington,Arizona,7237.0,2022,Estimate
5664,West Virginia,Arizona,240.0,2022,Estimate
5665,Wisconsin,Arizona,3474.0,2022,Estimate
5666,Wyoming,Arizona,2132.0,2022,Estimate
5667,Puerto Rico,Arizona,236.0,2022,Estimate
5668,Alabama,Arizona,684.0,2022,MOE
5669,Alaska,Arizona,1041.0,2022,MOE
5670,Arizona,Arizona,,2022,MOE
5671,Arkansas,Arizona,1012.0,2022,MOE
5672,California,Arizona,4964.0,2022,MOE
5673,Colorado,Arizona,2214.0,2022,MOE
5674,Connecticut,Arizona,909.0,2022,MOE
